user_id,install_date
 s_10154758043066375 ,2017-06-18 13:13:50+0000
 s_10154758534111376 ,2017-06-11 07:32:40+0000
 s_10154758602152936 ,2017-06-16 04:59:47+0000
 s_10154758910237843 ,2017-06-13 21:23:29+0000
 s_10154759025002921 ,2017-06-11 16:44:48+0000
 s_10154759163458579 ,2017-07-05 17:02:03+0000
 s_10154759530736448 ,2017-06-11 22:02:51+0000
 s_10154759536613613 ,2017-06-08 17:36:58+0000
 s_10154759621421139 ,2017-06-13 04:35:13+0000
 s_10154759829471229 ,2017-06-15 00:26:50+0000
 s_10154759832590509 ,2017-07-10 06:31:29+0000
 s_10154759896816819 ,2017-06-14 12:56:50+0000
 s_10154760130143763 ,2017-06-13 01:18:37+0000
 s_10154760424175847 ,2017-06-13 04:29:39+0000
 s_10154760659381909 ,2017-06-11 19:15:35+0000
 s_10154760739302615 ,2017-06-13 12:42:57+0000
 s_10154761158800369 ,2017-06-12 15:48:11+0000
 s_10154761605372877 ,2017-06-10 02:49:23+0000
 s_10154761721773583 ,2017-06-14 04:41:03+0000
 s_10154761810087183 ,2017-06-12 22:00:01+0000
 s_10154761863093576 ,2017-06-13 00:12:41+0000
 s_10154762683625239 ,2017-06-11 13:34:01+0000
 s_10154762847092921 ,2017-06-13 00:30:10+0000
 s_10154763358903775 ,2017-06-09 17:54:08+0000
 s_10154763430870748 ,2017-06-11 00:00:41+0000
 s_10154763537078613 ,2017-06-11 02:33:25+0000
 s_10154764082057773 ,2017-06-14 14:11:05+0000
 s_10154764590455679 ,2017-06-10 13:33:51+0000
 s_10154764702041608 ,2017-06-12 22:17:19+0000
 s_10154764721555875 ,2017-06-11 03:28:42+0000
 s_10154764734162252 ,2017-06-10 10:23:27+0000
 s_10154764759450369 ,2017-06-13 22:26:57+0000
 s_10154764857418763 ,2017-06-14 13:24:19+0000
 s_10154764905860197 ,2017-06-10 19:00:47+0000
 s_10154764940251539 ,2017-06-28 06:39:59+0000
 s_10154765473077404 ,2017-06-13 03:28:48+0000
 s_10154765589741733 ,2017-06-12 04:04:24+0000
 s_10154765697152877 ,2017-06-11 15:47:28+0000
 s_10154765804924716 ,2017-06-10 03:23:21+0000
 s_10154766264032055 ,2017-06-09 05:09:36+0000
 s_10154766720795197 ,2017-06-11 07:10:24+0000
 s_10154766808854786 ,2017-06-15 02:51:58+0000
 s_10154767425172055 ,2017-06-09 15:49:54+0000
 s_10154767635663423 ,2017-06-06 14:47:03+0000
 s_10154767857860893 ,2017-07-12 15:52:52+0000
 s_10154767896834195 ,2017-06-09 22:07:23+0000
 s_10154768637467831 ,2017-06-10 08:12:47+0000
 s_10154768643733036 ,2017-06-12 00:30:03+0000
 s_10154768828578590 ,2017-06-11 23:40:37+0000
 s_10154769810363683 ,2017-07-05 01:49:31+0000
 s_10154770149689389 ,2017-06-14 15:32:41+0000
 s_10154771137368403 ,2017-06-09 17:15:22+0000
 s_10154771334244786 ,2017-06-16 16:44:44+0000
 s_10154771419459370 ,2017-06-05 21:19:54+0000
 s_10154771634463590 ,2017-06-13 00:43:33+0000
 s_10154771654389892 ,2017-06-12 06:24:27+0000
 s_10154771953708036 ,2017-06-13 02:41:32+0000
 s_10154772005650415 ,2017-06-26 07:15:34+0000
 s_10154772171303019 ,2017-06-05 20:36:13+0000
 s_10154773113103412 ,2017-06-13 00:33:32+0000
 s_10154773261598284 ,2017-06-14 02:30:46+0000
 s_10154773657247689 ,2017-06-14 04:27:24+0000
 s_10154773792654506 ,2017-06-11 15:37:59+0000
 s_10154774483445875 ,2017-06-14 07:58:03+0000
 s_10154776928357945 ,2017-06-12 19:21:40+0000
 s_10154776968339366 ,2017-06-09 13:10:35+0000
 s_10154776997021648 ,2017-06-24 18:53:07+0000
 s_10154777354924177 ,2017-07-08 18:52:06+0000
 s_10154777939137428 ,2017-06-11 17:07:36+0000
 s_10154778194223380 ,2017-06-12 12:00:44+0000
 s_10154778893918775 ,2017-06-14 17:31:24+0000
 s_10154779700148251 ,2017-06-12 03:20:01+0000
 s_10154779880762874 ,2017-06-09 18:13:37+0000
 s_10154780206551732 ,2017-07-12 22:16:50+0000
 s_10154780542150509 ,2017-07-16 16:48:44+0000
 s_10154780884732039 ,2017-07-09 03:36:55+0000
 s_10154781612512106 ,2017-06-09 23:13:37+0000
 s_10154781756058441 ,2017-07-15 22:31:26+0000
 s_10154782168194506 ,2017-06-14 11:44:08+0000
 s_10154782275476705 ,2017-07-15 06:17:02+0000
 s_10154782560616429 ,2017-06-23 17:36:51+0000
 s_10154783507008175 ,2017-06-08 20:08:49+0000
 s_10154784978849366 ,2017-06-12 05:53:25+0000
 s_10154785155237075 ,2017-06-09 03:24:16+0000
 s_10154785896052309 ,2017-06-11 18:30:35+0000
 s_10154785958962775 ,2017-06-12 21:02:46+0000
 s_10154786515728651 ,2017-06-14 23:09:16+0000
 s_10154786612827896 ,2017-06-28 18:46:06+0000
 s_10154786905873196 ,2017-06-11 04:48:28+0000
 s_10154787365347106 ,2017-06-11 17:13:29+0000
 s_10154787574514503 ,2017-06-12 04:09:54+0000
 s_10154787945587916 ,2017-07-04 06:41:39+0000
 s_10154788265338247 ,2017-06-11 14:39:30+0000
 s_10154788382673182 ,2017-06-13 23:55:05+0000
 s_10154788459298391 ,2017-06-11 21:19:34+0000
 s_10154789233971491 ,2017-06-10 16:18:16+0000
 s_10154789699573753 ,2017-06-24 21:28:40+0000
 s_10154790446930735 ,2017-06-11 01:19:57+0000
 s_10154790872578261 ,2017-06-13 12:49:17+0000
 s_10154791815809952 ,2017-06-13 15:13:35+0000
 s_10154791937138831 ,2017-06-12 00:21:08+0000
 s_10154792031322998 ,2017-06-09 19:53:35+0000
 s_10154792972457309 ,2017-06-14 02:33:28+0000
 s_10154793132924397 ,2017-06-15 01:47:42+0000
 s_10154793570113196 ,2017-06-13 17:02:14+0000
 s_10154793802616251 ,2017-06-20 14:21:39+0000
 s_10154794171124397 ,2017-06-15 10:40:17+0000
 s_10154794623451325 ,2017-06-19 23:03:24+0000
 s_10154794944967857 ,2017-06-09 22:21:14+0000
 s_10154795023466478 ,2017-06-11 06:54:37+0000
 s_10154795048794822 ,2017-06-06 16:13:19+0000
 s_10154795178163546 ,2017-06-28 13:03:08+0000
 s_10154795276140819 ,2017-06-11 21:45:32+0000
 s_10154795344307887 ,2017-06-14 04:18:54+0000
 s_10154796209356305 ,2017-07-17 01:04:05+0000
 s_10154797051393831 ,2017-06-13 19:04:26+0000
 s_10154797934101298 ,2017-06-11 17:37:39+0000
 s_10154798067866478 ,2017-06-12 09:35:27+0000
 s_10154798188448435 ,2017-07-08 02:02:42+0000
 s_10154798306829220 ,2017-07-05 09:46:40+0000
 s_10154798356444117 ,2017-06-13 07:42:00+0000
 s_10154798404722582 ,2017-06-07 11:48:56+0000
 s_10154798736957106 ,2017-06-15 08:14:03+0000
 s_10154798926367972 ,2017-06-13 14:33:21+0000
 s_10154799565539423 ,2017-06-15 14:01:08+0000
 s_10154800469092104 ,2017-06-13 01:44:09+0000
 s_10154801163927266 ,2017-06-09 17:54:34+0000
 s_10154801553847725 ,2017-06-11 04:04:26+0000
 s_10154801721006026 ,2017-06-05 21:05:23+0000
 s_10154801898096478 ,2017-06-13 18:30:18+0000
 s_10154802373893348 ,2017-06-05 23:06:21+0000
 s_10154802418911325 ,2017-06-22 16:24:15+0000
 s_10154803058487998 ,2017-06-13 18:27:36+0000
 s_10154803333431773 ,2017-06-20 10:39:34+0000
 s_10154803592686298 ,2017-06-13 17:31:36+0000
 s_10154804165793231 ,2017-07-08 11:26:27+0000
 s_10154804210666298 ,2017-06-13 22:03:56+0000
 s_10154804270152339 ,2017-07-03 15:34:32+0000
 s_10154804288987012 ,2017-06-21 09:08:08+0000
 s_10154804810921925 ,2017-06-09 05:26:56+0000
 s_10154806565634436 ,2017-06-06 18:19:58+0000
 s_10154806662992110 ,2017-06-20 20:46:38+0000
 s_10154807481011478 ,2017-06-15 09:54:35+0000
 s_10154807661113741 ,2017-06-12 23:09:29+0000
 s_10154809335353667 ,2017-06-14 20:28:02+0000
 s_10154809339311365 ,2017-07-13 00:46:47+0000
 s_10154810103655797 ,2017-06-23 09:08:33+0000
 s_10154810218763364 ,2017-07-07 02:23:22+0000
 s_10154810606967989 ,2017-06-11 20:49:27+0000
 s_10154810624172013 ,2017-06-06 05:16:47+0000
 s_10154810634357525 ,2017-07-05 23:58:21+0000
 s_10154810952680003 ,2017-07-12 23:05:08+0000
 s_10154811329962903 ,2017-06-09 01:38:57+0000
 s_10154811711888510 ,2017-06-12 03:10:12+0000
 s_10154811832468710 ,2017-06-06 05:19:52+0000
 s_10154812669097545 ,2017-06-13 21:01:31+0000
 s_10154813030733719 ,2017-06-09 09:11:21+0000
 s_10154813274787582 ,2017-06-11 23:42:47+0000
 s_10154813855534576 ,2017-06-09 00:48:01+0000
 s_10154814347225619 ,2017-06-12 14:23:45+0000
 s_10154814600287939 ,2017-07-11 07:54:13+0000
 s_10154814944881553 ,2017-06-20 10:12:02+0000
 s_10154816090928915 ,2017-06-08 21:55:55+0000
 s_10154816578784538 ,2017-06-09 10:28:49+0000
 s_10154816888362874 ,2017-06-22 20:42:03+0000
 s_10154817083133137 ,2017-06-13 03:56:34+0000
 s_10154817846927476 ,2017-06-09 13:17:46+0000
 s_10154818017195875 ,2017-06-28 18:34:16+0000
 s_10154818259527169 ,2017-06-29 14:51:27+0000
 s_10154818262531483 ,2017-06-28 04:31:53+0000
 s_10154818750716775 ,2017-06-10 03:15:43+0000
 s_10154819107083160 ,2017-06-09 04:18:30+0000
 s_10154819411485945 ,2017-07-01 09:24:25+0000
 s_10154819635442293 ,2017-06-07 00:07:14+0000
 s_10154819848080745 ,2017-07-09 17:53:35+0000
 s_10154820097310339 ,2017-06-05 17:42:16+0000
 s_10154820296693366 ,2017-07-14 12:30:14+0000
 s_10154820455167753 ,2017-06-09 05:39:51+0000
 s_10154820618567903 ,2017-06-12 02:56:10+0000
 s_10154820653182956 ,2017-06-13 10:59:44+0000
 s_10154820661788892 ,2017-06-08 23:34:08+0000
 s_10154820809563460 ,2017-06-11 21:36:43+0000
 s_10154820920795239 ,2017-06-23 18:29:44+0000
 s_10154821005668311 ,2017-06-10 06:16:50+0000
 s_10154821874315211 ,2017-06-10 20:29:27+0000
 s_10154822006218458 ,2017-06-13 16:18:26+0000
 s_10154822152949685 ,2017-06-08 16:53:36+0000
 s_10154822310828095 ,2017-06-09 11:19:13+0000
 s_10154822465454807 ,2017-06-09 03:16:49+0000
 s_10154822669598458 ,2017-06-13 21:50:07+0000
 s_10154822874899227 ,2017-06-10 02:39:42+0000
 s_10154823100598299 ,2017-06-11 04:52:42+0000
 s_10154823123777349 ,2017-06-05 21:40:37+0000
 s_10154823470694538 ,2017-06-11 19:25:01+0000
 s_10154824633341775 ,2017-06-12 03:06:18+0000
 s_10154825097341608 ,2017-07-02 04:20:57+0000
 s_10154825257268177 ,2017-07-16 12:49:32+0000
